"column_name","modality","missing_rate","non_missing_count","recommended_use"
"PARIINFR05_BAIPETNMRC_09_12_16","pet_fdg","0.975669","310","exclude_high_missing"
"PRECUNL05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"PRECUNR05_BAIPETNMRC_09_12_16","pet_fdg","0.975669","310","exclude_high_missing"
"CINGANT05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"CINGMID05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"CINGPST05_BAIPETNMRC_09_12_16","pet_fdg","0.975669","310","exclude_high_missing"
"OCCMIDL05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"OCCMIDR05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"OCCSUPL05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"OCCSUPR05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"OCCINFL05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"OCCINFR05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"THALAML05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"THALAMR05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"FRTMEDL05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"FRTMEDR05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"ANGULR05_BAIPETNMRC_09_12_16","pet_fdg","0.975669","310","exclude_high_missing"
"ANGULL05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"CALCARL05_BAIPETNMRC_09_12_16","pet_fdg","0.984146","202","exclude_high_missing"
"CALCARR05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"LINGUALL05_BAIPETNMRC_09_12_16","pet_fdg","0.984146","202","exclude_high_missing"
"LINGUALR05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"CEREB8L05_BAIPETNMRC_09_12_16","pet_fdg","0.984146","202","exclude_high_missing"
"CEREB8R05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"CERBCR2L05_BAIPETNMRC_09_12_16","pet_fdg","0.984146","202","exclude_high_missing"
"CERBCR2R05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"SUPMRGL05_BAIPETNMRC_09_12_16","pet_fdg","0.984146","202","exclude_high_missing"
"SUPMRGR05_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"FRTMIDL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"FRTMIDR06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"FRTSUPL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"FRTSUPR06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"FRTSMEDL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"FRTSMEDR06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"TMPSUPL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"TMPSUPR06_BAIPETNMRC_09_12_16","pet_fdg","0.961855","486","exclude_high_missing"
"TMPMIDL06_BAIPETNMRC_09_12_16","pet_fdg","0.966251","430","exclude_high_missing"
"TMPMIDR06_BAIPETNMRC_09_12_16","pet_fdg","0.961855","486","exclude_high_missing"
"TMPINFL06_BAIPETNMRC_09_12_16","pet_fdg","0.966251","430","exclude_high_missing"
"TMPINFR06_BAIPETNMRC_09_12_16","pet_fdg","0.961855","486","exclude_high_missing"
"FUSFRML06_BAIPETNMRC_09_12_16","pet_fdg","0.961855","486","exclude_high_missing"
"FUSFRMR06_BAIPETNMRC_09_12_16","pet_fdg","0.966251","430","exclude_high_missing"
"LINGUALL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"LINGUALR06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"PARAHIPL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"PARAHIPR06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"PARISUPL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"PARISUPR06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"PARIINFL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"PARIINFR06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"PRECUNL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"PRECUNR06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"CINGANT06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"CINGMID06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"CINGPST06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"OCCMIDL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"OCCMIDR06_BAIPETNMRC_09_12_16","pet_fdg","0.966251","430","exclude_high_missing"
"OCCSUPL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"OCCSUPR06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"OCCINFL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"OCCINFR06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"THALAML06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"THALAMR06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"FRTMEDL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"FRTMEDR06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"HIPPL06_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"HIPPR06_BAIPETNMRC_09_12_16","pet_fdg","0.961855","486","exclude_high_missing"
"INDGLBNDX_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"INDTEPNDX_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"PRECUNL07_BAIPETNMRC_09_12_16","pet_fdg","0.992308","98","exclude_high_missing"
"CINGPST07_BAIPETNMRC_09_12_16","pet_fdg","0.992308","98","exclude_high_missing"
"PARIINFR07_BAIPETNMRC_09_12_16","pet_fdg","0.992308","98","exclude_high_missing"
"TMPMIDL07_BAIPETNMRC_09_12_16","pet_fdg","0.992308","98","exclude_high_missing"
"CUNEUSL08_BAIPETNMRC_09_12_16","pet_fdg","0.992308","98","exclude_high_missing"
"TMPMIDR08_BAIPETNMRC_09_12_16","pet_fdg","0.992308","98","exclude_high_missing"
"TMPINFL09_BAIPETNMRC_09_12_16","pet_fdg","0.982419","224","exclude_high_missing"
"CINGPST09_BAIPETNMRC_09_12_16","pet_fdg","0.982419","224","exclude_high_missing"
"PRECUNL09_BAIPETNMRC_09_12_16","pet_fdg","0.982419","224","exclude_high_missing"
"PARIINFR09_BAIPETNMRC_09_12_16","pet_fdg","0.982419","224","exclude_high_missing"
"TMPINFL10_BAIPETNMRC_09_12_16","pet_fdg","0.982419","224","exclude_high_missing"
"PRECUNL10_BAIPETNMRC_09_12_16","pet_fdg","0.982419","224","exclude_high_missing"
"TMPINFL11_BAIPETNMRC_09_12_16","pet_fdg","0.991366","110","exclude_high_missing"
"OCCMIDL11_BAIPETNMRC_09_12_16","pet_fdg","0.991366","110","exclude_high_missing"
"CINGPST11_BAIPETNMRC_09_12_16","pet_fdg","0.991366","110","exclude_high_missing"
"CINGMID11_BAIPETNMRC_09_12_16","pet_fdg","0.991366","110","exclude_high_missing"
"TMPPOSR12_BAIPETNMRC_09_12_16","pet_fdg","0.994506","70","exclude_high_missing"
"CINGPSTR12_BAIPETNMRC_09_12_16","pet_fdg","0.994506","70","exclude_high_missing"
"FROITRN001_BAIPETNMRC_09_12_16","pet_fdg","0.981948","230","exclude_high_missing"
"FROITRN002_BAIPETNMRC_09_12_16","pet_fdg","0.985715","182","exclude_high_missing"
"FROITST001_BAIPETNMRC_09_12_16","pet_fdg","0.976454","300","exclude_high_missing"
"FROITST002_BAIPETNMRC_09_12_16","pet_fdg","0.982262","226","exclude_high_missing"
"FROIWHL001_BAIPETNMRC_09_12_16","pet_fdg","0.958402","530","exclude_high_missing"
"FROIWHL002_BAIPETNMRC_09_12_16","pet_fdg","0.967977","408","exclude_high_missing"
"FRPMSK001_BAIPETNMRC_09_12_16","pet_fdg","0.943725","717","exclude_high_missing"
"FRPMSK002_BAIPETNMRC_09_12_16","pet_fdg","0.928891","906","exclude_high_missing"
"FRTMSK003_BAIPETNMRC_09_12_16","pet_fdg","0.943725","717","exclude_high_missing"
"FRTMSK004_BAIPETNMRC_09_12_16","pet_fdg","0.928891","906","exclude_high_missing"
"FRTMSK005_BAIPETNMRC_09_12_16","pet_fdg","0.987128","164","exclude_high_missing"
"FRTMSK006_BAIPETNMRC_09_12_16","pet_fdg","0.973001","344","exclude_high_missing"
"FRTMSK007_BAIPETNMRC_09_12_16","pet_fdg","0.975983","306","exclude_high_missing"
"FRTMSK008_BAIPETNMRC_09_12_16","pet_fdg","0.981477","236","exclude_high_missing"
"FRTMSK009_BAIPETNMRC_09_12_16","pet_fdg","0.957774","538","exclude_high_missing"
"FRTMSK010_BAIPETNMRC_09_12_16","pet_fdg","0.966722","424","exclude_high_missing"
"FRTMSK011_BAIPETNMRC_09_12_16","pet_fdg","0.99325","86","exclude_high_missing"
"HCISUB1_BAIPETNMRC_09_12_16","pet_fdg","0.994192","74","exclude_high_missing"
"HCI99_BAIPETNMRC_09_12_16","pet_fdg","0.985244","188","exclude_high_missing"
"HCI_BAIPETNMRC_09_12_16","pet_fdg","0.813751","2373","exclude_high_missing"
"NL1HIPP_BAIPETNMRC_09_12_16","pet_fdg","0.990896","116","exclude_high_missing"
"NL1PTEMP_BAIPETNMRC_09_12_16","pet_fdg","0.990896","116","exclude_high_missing"
"NL1PSTCG_BAIPETNMRC_09_12_16","pet_fdg","0.990896","116","exclude_high_missing"
"NL2PSTCG_BAIPETNMRC_09_12_16","pet_fdg","0.97975","258","exclude_high_missing"
"NL2PARI_BAIPETNMRC_09_12_16","pet_fdg","0.989875","129","exclude_high_missing"
"NL3FRONT_BAIPETNMRC_09_12_16","pet_fdg","0.988384","148","exclude_high_missing"
"DECLADFR_BAIPETNMRC_09_12_16","pet_fdg","0.994192","74","exclude_high_missing"
"DECLADTMP_BAIPETNMRC_09_12_16","pet_fdg","0.994192","74","exclude_high_missing"
"LONGHCI_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"BSLVBM_BAIPETNMRC_09_12_16","pet_fdg","1.0","0","exclude_high_missing"
"ACI_BAIPETNMRC_09_12_16","pet_fdg","0.960207","507","exclude_high_missing"
"MCSUVR_BAIPETNMRC_09_12_16","pet_fdg","0.994741","67","exclude_high_missing"
"FNMPREC_BAIPETNMRC_09_12_16","pet_fdg","0.995526","57","exclude_high_missing"
"FNAPREC_BAIPETNMRC_09_12_16","pet_fdg","0.995291","60","exclude_high_missing"
"FNAPC_BAIPETNMRC_09_12_16","pet_fdg","0.995291","60","exclude_high_missing"
"FEAPREC_BAIPETNMRC_09_12_16","pet_fdg","0.993643","81","exclude_high_missing"
"FMAPREC_BAIPETNMRC_09_12_16","pet_fdg","0.996625","43","exclude_high_missing"
"FMAPC_BAIPETNMRC_09_12_16","pet_fdg","0.996625","43","exclude_high_missing"
"AVNEFRONT_BAIPETNMRC_09_12_16","pet_fdg","0.995997","51","exclude_high_missing"
"AVNMFRONT_BAIPETNMRC_09_12_16","pet_fdg","0.996782","41","exclude_high_missing"
"AVNAFRONT_BAIPETNMRC_09_12_16","pet_fdg","0.997881","27","exclude_high_missing"
"AVEMTEMP_BAIPETNMRC_09_12_16","pet_fdg","0.996076","50","exclude_high_missing"
"AVEATEMP_BAIPETNMRC_09_12_16","pet_fdg","0.997174","36","exclude_high_missing"
"AVMAOCCIP_BAIPETNMRC_09_12_16","pet_fdg","0.997959","26","exclude_high_missing"
"FEAPC2_BAIPETNMRC_09_12_16","pet_fdg","0.989718","131","exclude_high_missing"
"FEMPC2_BAIPETNMRC_09_12_16","pet_fdg","0.989718","131","exclude_high_missing"
"FMAPREC2_BAIPETNMRC_09_12_16","pet_fdg","0.994192","74","exclude_high_missing"
"FNAPARI2_BAIPETNMRC_09_12_16","pet_fdg","0.992073","101","exclude_high_missing"
"FNEHC2_BAIPETNMRC_09_12_16","pet_fdg","0.987599","158","exclude_high_missing"
"FNMTEMP2_BAIPETNMRC_09_12_16","pet_fdg","0.992073","101","exclude_high_missing"
"AVEATEMP2_BAIPETNMRC_09_12_16","pet_fdg","0.994427","71","exclude_high_missing"
"AVEMTEMP2_BAIPETNMRC_09_12_16","pet_fdg","0.992465","96","exclude_high_missing"
"AVMAFRNT2_BAIPETNMRC_09_12_16","pet_fdg","0.995526","57","exclude_high_missing"
"AVNATEMP2_BAIPETNMRC_09_12_16","pet_fdg","0.995134","62","exclude_high_missing"
"AVNEFRNT2_BAIPETNMRC_09_12_16","pet_fdg","0.992073","101","exclude_high_missing"
"AVNMPREC2_BAIPETNMRC_09_12_16","pet_fdg","0.983125","215","exclude_high_missing"
"MMPLS_BAIPETNMRC_09_12_16","pet_fdg","0.982497","223","exclude_high_missing"
"ICA_BAIPETNMRC_09_12_16","pet_fdg","0.968448","402","exclude_high_missing"
"PCA2_BAIPETNMRC_09_12_16","pet_fdg","0.985009","191","exclude_high_missing"
"PLSFDG01_BAIPETNMRC_09_12_16","pet_fdg","0.92481","958","exclude_high_missing"
"HCI001_BAIPETNMRC_09_12_16","pet_fdg","0.92481","958","exclude_high_missing"
"MCSUVRWM_BAIPETNMRC_09_12_16","pet_fdg","0.983204","214","exclude_high_missing"
"MCSUVRWM2_BAIPETNMRC_09_12_16","pet_fdg","0.973785","334","exclude_high_missing"
"HCI_2014_BAIPETNMRC_09_12_16","pet_fdg","0.802527","2516","exclude_high_missing"
"SROI_BAIPETNMRC_09_12_16","pet_fdg","0.802527","2516","exclude_high_missing"
"MCSUVRWM3_BAIPETNMRC_09_12_16","pet_fdg","0.895063","1337","exclude_high_missing"
"MCSUVRCERE_BAIPETNMRC_09_12_16","pet_fdg","0.895063","1337","exclude_high_missing"
"update_stamp_BAIPETNMRC_09_12_16","administrative","0.697198","3858","exclude_administrative"
"EXAMDATE_UCBERKELEYAV45_10_17_16","visit_time","0.833765","2118","exclude_leakage"
"CEREBELLUMGREYMATTER_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"WHOLECEREBELLUM_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"ERODED_SUBCORTICALWM_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"COMPOSIT_REF_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"FRONTAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CINGULATE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"PARIETAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"TEMPORAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"SUMMARYSUVR_WHOLECEREBNORM_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"SUMMARYSUVR_WHOLECEREBNORM_1.11CUTOFF_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"SUMMARYSUVR_COMPOSITE_REFNORM_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"SUMMARYSUVR_COMPOSITE_REFNORM_0.79CUTOFF_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"BRAINSTEM_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"BRAINSTEM_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"VENTRICLE_3RD_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"VENTRICLE_3RD_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"VENTRICLE_4TH_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"VENTRICLE_4TH_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"VENTRICLE_5TH_UCBERKELEYAV45_10_17_16","pet_amyloid","0.944902","702","exclude_high_missing"
"VENTRICLE_5TH_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.944902","702","exclude_high_missing"
"CC_ANTERIOR_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CC_ANTERIOR_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CC_CENTRAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CC_CENTRAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CC_MID_ANTERIOR_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CC_MID_ANTERIOR_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CC_MID_POSTERIOR_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CC_MID_POSTERIOR_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CC_POSTERIOR_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CC_POSTERIOR_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CSF_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CSF_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_BANKSSTS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_BANKSSTS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_CUNEUS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_CUNEUS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_ENTORHINAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_ENTORHINAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_FRONTALPOLE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_FRONTALPOLE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_FUSIFORM_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_FUSIFORM_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_INSULA_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_INSULA_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_LATERALORBITOFRONTAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_LINGUAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PARACENTRAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PARACENTRAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PARAHIPPOCAMPAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833843","2117","exclude_high_missing"
"CTX_LH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833843","2117","exclude_high_missing"
"CTX_LH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PARSOPERCULARIS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PARSORBITALIS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PARSORBITALIS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PERICALCARINE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PERICALCARINE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_POSTCENTRAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PRECENTRAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PRECENTRAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PRECUNEUS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_PRECUNEUS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_SUPRAMARGINAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_TEMPORALPOLE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_TRANSVERSETEMPORAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
